video_id,segment_id,text,audio_file_path,video_file_path,score
Oz06ZWiO20M,16,so its like puts some people in it and youre gonna enjoy spending time with them,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Oz06ZWiO20M_17.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Oz06ZWiO20M_17.mp4,0.6
Oz06ZWiO20M,17,therere some funny dialogue,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Oz06ZWiO20M_18.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Oz06ZWiO20M_18.mp4,1.4
Oz06ZWiO20M,18,make them compelling in their relationships compelling and then have a story thats like at five minutes this happens and at ten minutes this happens that like moves forward and has momentum,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Oz06ZWiO20M_19.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Oz06ZWiO20M_19.mp4,0.0
Oz06ZWiO20M,19,and then you know put in some action or some romance or sex or whatever like to keep people sort of engaged,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Oz06ZWiO20M_20.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Oz06ZWiO20M_20.mp4,0.8
Oz06ZWiO20M,20,um and thats what traditionl narrative movies do,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Oz06ZWiO20M_21.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Oz06ZWiO20M_21.mp4,0.4
Oz06ZWiO20M,21,and this movie is really much more like the plot is what little there is,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Oz06ZWiO20M_22.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Oz06ZWiO20M_22.mp4,-1.6
Oz06ZWiO20M,22,and the characters are they are all just place holders,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Oz06ZWiO20M_23.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Oz06ZWiO20M_23.mp4,-1.6
Oz06ZWiO20M,23,its really like like if you went to go see the ballet and its about the spectacles,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Oz06ZWiO20M_24.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Oz06ZWiO20M_24.mp4,0.8
Oz06ZWiO20M,24,like the story of swan lake is why people go see swan lake its the movement and the dancing and the music and the sets and the experience,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Oz06ZWiO20M_25.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Oz06ZWiO20M_25.mp4,1.8
BioHAh1qJAQ,0,im a big fan of the first tron,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_1.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_1.mp4,1.4
BioHAh1qJAQ,1,um i thought this is the perfect time to have a tron sequel,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_2.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_2.mp4,2.2
BioHAh1qJAQ,2,because um in at the beginning of the 1980s people thought that computers can do every every anything,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_3.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_3.mp4,0.4
BioHAh1qJAQ,3,and everything and now technology actually does anything and everything,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_4.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_4.mp4,0.25
BioHAh1qJAQ,4,because it kinda controls our lives so it was the perfect time for a tron sequel,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_5.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_5.mp4,1.4
BioHAh1qJAQ,5,unfortunately um the writers and i were not exactly on the same wavelength,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_6.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_6.mp4,-1.8
BioHAh1qJAQ,6,lip smacking but i will say that the first third of this movie is amazing,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_7.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_7.mp4,2.6
BioHAh1qJAQ,7,its the best summer movie ive seen all year,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_8.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_8.mp4,2.4
BioHAh1qJAQ,8,but you know the pacing is so good,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_9.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_9.mp4,2.0
BioHAh1qJAQ,9,it gets straight into the story,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_10.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_10.mp4,1.0
BioHAh1qJAQ,10,you have lots of uh references to the first movie,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_11.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_11.mp4,0.2
BioHAh1qJAQ,11,you have new characters that actually have a connection to the old ones,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_12.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_12.mp4,0.6666667
BioHAh1qJAQ,12,and once sam flynn enters the grid you know the soundtrack draws you in,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_13.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_13.mp4,1.4
BioHAh1qJAQ,13,the special effects look amazing,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_14.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_14.mp4,2.6
BioHAh1qJAQ,14,uh they dont waste a lot of time on exposition,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_15.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_15.mp4,-0.4
BioHAh1qJAQ,15,because the minute the soundplane enters the grid he is put in the games,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_16.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_16.mp4,0.25
BioHAh1qJAQ,16,and let me tell you the games look great,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_17.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_17.mp4,2.4
BioHAh1qJAQ,17,all those action sequences in involving the games were great to watch,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_18.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_18.mp4,2.0
BioHAh1qJAQ,18,um the cho the choreography of the fights the special effects i was so happy to be back in the grid that i wasnt really thinking about the story or where the story was going,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_19.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_19.mp4,1.8
BioHAh1qJAQ,19,but then sam flynn meets his father and tron basically turns into a star wars prequel after that one,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_20.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_20.mp4,-1.4
BioHAh1qJAQ,20,disconnection then that happens at that point,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_21.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_21.mp4,-0.8
BioHAh1qJAQ,21,the writers just pull this out of their ass,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_22.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_22.mp4,-2.2
BioHAh1qJAQ,22,and the whole movie becomes about these crazy i i isos,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_23.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_23.mp4,-2.0
BioHAh1qJAQ,23,and its just like or why do we need these things,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_24.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_24.mp4,-1.4
BioHAh1qJAQ,24,it doesnt make any sense,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_25.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_25.mp4,-1.6
BioHAh1qJAQ,25,because when the old flynn finds these things whatever they are theyre so wise and naive kinda like navi now that i think about it,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_26.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_26.mp4,0.8
BioHAh1qJAQ,26,clue which is the program that he created in the first movie kinda pulls a bunny in the boiler moment in the sense that he turns into a crazy jealous psycho stalker bitch,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_27.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_27.mp4,0.0
BioHAh1qJAQ,27,and clue has to be one of the most idiotic villains ever cause what is a what is clue,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_28.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_28.mp4,-2.0
BioHAh1qJAQ,28,for some kind of freaky teleportation,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_29.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_29.mp4,0.0
BioHAh1qJAQ,29,and its like youre a computer program okay if you want to take over the world using real people its the worst way you could possibly do that infiltrate some computer system somewhere and detonate some nukes or something,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/BioHAh1qJAQ_30.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/BioHAh1qJAQ_30.mp4,-2.0
9c67fiY0wGQ,0,at first i thought the movie would appeal more to younger audience,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_1.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_1.mp4,-0.2
9c67fiY0wGQ,1,but i actually found myself enjoying the movie and laughing,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_2.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_2.mp4,1.8
9c67fiY0wGQ,2,i think the movie really depicted the liveliness of new york city while since im a new yorker myself,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_3.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_3.mp4,2.0
9c67fiY0wGQ,3,i also liked how the storyline of the movie worked together smoothly,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_4.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_4.mp4,2.0
9c67fiY0wGQ,4,the movie also delivers many meaningful messages,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_5.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_5.mp4,2.0
9c67fiY0wGQ,5,i also thought some parts of the movie were funny for example um gargamels cat facial expressions,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_6.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_6.mp4,1.8
9c67fiY0wGQ,6,theyre so hilarious and similar to xxx person with that,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_7.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_7.mp4,2.0
9c67fiY0wGQ,7,i recommend this film to children six and up,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_8.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_8.mp4,2.2
9c67fiY0wGQ,8,it is a fun family film,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_9.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_9.mp4,1.8
9c67fiY0wGQ,9,parents will find themselves laughing as they reminisce they childhood,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_10.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_10.mp4,1.6
9c67fiY0wGQ,10,and children will like the movie,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_11.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_11.mp4,1.6
9c67fiY0wGQ,11,since the smurfs are so adorable and they go on thrilling adventures,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/9c67fiY0wGQ_12.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/9c67fiY0wGQ_12.mp4,2.0
Iu2PFX3z_1s,0,this is his most engaging endevour yet,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_1.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_1.mp4,2.4
Iu2PFX3z_1s,1,and he what he does with hanna is he makes the movie on like anything weve seen before,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_2.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_2.mp4,1.2
Iu2PFX3z_1s,2,he takes great actors or acresses in this case like saoirse ronan and cate blanchett,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_3.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_3.mp4,1.4
Iu2PFX3z_1s,3,and he puts them in very strange and unusual characters,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_4.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_4.mp4,0.0
Iu2PFX3z_1s,4,um what really need about this movie is the chamical brothers did the soundtracks whats pulse pounding the entire way through,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_5.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_5.mp4,1.4
Iu2PFX3z_1s,5,you never know whats gonna happen,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_6.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_6.mp4,0.6
Iu2PFX3z_1s,6,theres all these colorful characters,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_7.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_7.mp4,2.0
Iu2PFX3z_1s,7,now it isnt a great fantastic tell everybody about that kind of movie,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_8.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_8.mp4,0.0
Iu2PFX3z_1s,8,i gave it a b,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_9.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_9.mp4,1.4
Iu2PFX3z_1s,9,but i think its one of those movies thats so unique,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_10.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_10.mp4,2.2
Iu2PFX3z_1s,10,that you respect that joe wright tried to do something completely different here,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_11.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_11.mp4,1.2
Iu2PFX3z_1s,11,its colorful,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_12.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_12.mp4,1.6
Iu2PFX3z_1s,12,its in your face,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_13.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_13.mp4,0.25
Iu2PFX3z_1s,13,its really non stop from beginning to end,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_14.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_14.mp4,1.4
Iu2PFX3z_1s,14,and i think um what i took away from this was that really tried very hard to make something original,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_15.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_15.mp4,1.8
Iu2PFX3z_1s,15,and something that i cant find anything else to compare it to,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Iu2PFX3z_1s_16.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Iu2PFX3z_1s_16.mp4,1.3333334
Nzq88NnDkEk,0,which is a reboot i guess it would be the best term for the i believe it was a 1981 movie clash of the titans,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_1.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_1.mp4,-0.4
Nzq88NnDkEk,1,um unfortunatelly im going to have to say this movie was terrible,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_2.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_2.mp4,-2.8
Nzq88NnDkEk,2,um i was really looking forward to it,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_3.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_3.mp4,-0.4
Nzq88NnDkEk,3,i was a little hasitant at firstyou know as you are with with reboots you know,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_4.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_4.mp4,-0.8
Nzq88NnDkEk,4,is it gonna be good,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_5.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_5.mp4,-0.2
Nzq88NnDkEk,5,but as the trailers came out i i really liked what i was seeing,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_6.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_6.mp4,1.8
Nzq88NnDkEk,6,i think that music that music they kind of pull it with the soundtrack really got me excited about seeing this movie,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_7.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_7.mp4,1.8
Nzq88NnDkEk,7,and and being a fan of the original i was i was looking forward to seeing it,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_8.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_8.mp4,-1.0
Nzq88NnDkEk,8,but to me someone needs to release the crackon on this movie and just totally destroy it,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_9.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_9.mp4,-3.0
Nzq88NnDkEk,9,because i just felt like it was it seemed like it was a rushed movie,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_10.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_10.mp4,-1.4
Nzq88NnDkEk,10,it seemed like there was no story development in it,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_11.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_11.mp4,-2.0
Nzq88NnDkEk,11,um i just really didnt have good time,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_12.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_12.mp4,-2.0
Nzq88NnDkEk,12,i felt like medusa really wasnt that scary,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_13.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_13.mp4,-1.8
Nzq88NnDkEk,13,maybe it was coz i was a kid back at that day but medusa was a lot scar scarier then,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_14.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_14.mp4,-1.0
Nzq88NnDkEk,14,um i just think they made her almost looked too you know they tried that you know make her look too beautiful,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_15.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_15.mp4,-1.2
Nzq88NnDkEk,15,but um i just in whole really didnt like this movie,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_16.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_16.mp4,-2.2
Nzq88NnDkEk,16,the screen you know was that i i kind of fo found myself you know wanted to lay my head back and take a nap,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_17.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_17.mp4,-2.2
Nzq88NnDkEk,17,and actually the guy sitting next to me actually was taking a nap laughter he kept dozing off,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Audio/WAV_16000/Segmented/Nzq88NnDkEk_18.wav,/scratch/tm3647/NLP/NLP_Project/data/CMU-MOSI/Video/Segmented/Nzq88NnDkEk_18.mp4,-1.4
